0, 0, 0
0, 0, 0
0, 0, 0
84, 84, 84
252, 252, 252
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 168, 0
0, 168, 0
0, 0, 0
0, 0, 0
168, 84, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
84, 252, 84
84, 252, 84
84, 252, 84
0, 168, 0
0, 168, 0
0, 168, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
252, 252, 252
252, 252, 252
168, 168, 168
168, 168, 168
168, 168, 168
168, 84, 0
168, 84, 0
168, 84, 0
84, 252, 84
84, 252, 84
84, 252, 84
84, 252, 84
0, 168, 0
0, 168, 0
0, 168, 0
0, 168, 0
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 84, 84
252, 84, 84
168, 0, 0
168, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 84, 252
252, 84, 252
252, 84, 252
252, 84, 84
252, 84, 84
252, 84, 84
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
168, 168, 168
168, 168, 168
168, 168, 168
168, 168, 168
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
84, 84, 84
168, 0, 168
168, 0, 168
168, 0, 168
168, 0, 168
168, 0, 168
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
252, 84, 84
168, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 0, 0
168, 0, 0
168, 0, 0
168, 0, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
0, 0, 168
0, 0, 168
0, 0, 168
0, 0, 168
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 84, 84
252, 252, 84
252, 84, 252
252, 84, 252
252, 84, 252
168, 0, 168
168, 0, 168
168, 84, 0
