0, 0, 0
0, 0, 0
0, 0, 0
168, 84, 0
252, 252, 252
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
168, 84, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 252
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
168, 84, 0
168, 84, 0
168, 84, 0
168, 84, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
252, 252, 84
168, 84, 0
168, 84, 0
168, 84, 0
